┏━━━━━━━┳━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━━━┓
┃ Check ┃ Frequency [Hz] ┃      Fs [Hz] ┃ Samples ┃ Samples x period ┃ Periods ┃ Rms Value [V] ┃ Real Voltage ┃    R.E. ┃           Time ┃
┡━━━━━━━╇━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━╇━━━━━━━━━━━━━━━━━━╇━━━━━━━━━╇━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━╇━━━━━━━━━━━━━━━━┩
│  ❌️   │       10.00000 │     58.48035 │      16 │             5.85 │   2.736 │       0.73128 │      0.70711 │   3.418 │ 0:00:00.781150 │
│  ✅️   │       10.00000 │     58.48035 │      32 │             5.85 │   5.472 │       0.70677 │      0.70711 │  -0.047 │ 0:00:00.826389 │
│  ❌️   │       10.00000 │     58.48035 │      63 │             5.85 │  10.773 │       0.68898 │      0.70711 │  -2.563 │ 0:00:00.968850 │
│  ❌️   │       10.00000 │     58.48035 │     126 │             5.85 │  21.546 │       0.71881 │      0.70711 │   1.655 │ 0:00:01.212828 │
│  ✅️   │       10.00000 │     58.48035 │     251 │             5.85 │  42.920 │       0.71032 │      0.70711 │   0.455 │ 0:00:01.679555 │
│  ✅️   │       10.00000 │     58.48035 │     501 │             5.85 │  85.670 │       0.71039 │      0.70711 │   0.464 │ 0:00:02.645341 │
│  ✅️   │       10.00000 │     58.48035 │    1000 │             5.85 │ 170.998 │       0.70749 │      0.70711 │   0.054 │ 0:00:04.513968 │
│  ❌️   │       10.00000 │     69.93158 │       2 │             6.99 │   0.286 │       0.79266 │      0.70711 │  12.099 │ 0:00:00.807720 │
│  ❌️   │       10.00000 │     69.93158 │       4 │             6.99 │   0.572 │       0.95529 │      0.70711 │  35.099 │ 0:00:00.766001 │
│  ❌️   │       10.00000 │     69.93158 │       8 │             6.99 │   1.144 │       0.56280 │      0.70711 │ -20.408 │ 0:00:00.796251 │
│  ❌️   │       10.00000 │     69.93158 │      16 │             6.99 │   2.288 │       0.76054 │      0.70711 │   7.557 │ 0:00:00.793868 │
│  ❌️   │       10.00000 │     69.93158 │      32 │             6.99 │   4.576 │       0.74665 │      0.70711 │   5.592 │ 0:00:00.850272 │
│  ❌️   │       10.00000 │     69.93158 │      63 │             6.99 │   9.009 │       0.72238 │      0.70711 │   2.160 │ 0:00:00.970694 │
│  ❌️   │       10.00000 │     69.93158 │     126 │             6.99 │  18.018 │       0.69664 │      0.70711 │  -1.480 │ 0:00:01.213931 │
│  ✅️   │       10.00000 │     69.93158 │     251 │             6.99 │  35.892 │       0.70807 │      0.70711 │   0.136 │ 0:00:01.705077 │
│  ✅️   │       10.00000 │     69.93158 │     501 │             6.99 │  71.641 │       0.70993 │      0.70711 │   0.399 │ 0:00:02.631736 │
│  ✅️   │       10.00000 │     69.93158 │    1000 │             6.99 │ 142.997 │       0.70748 │      0.70711 │   0.053 │ 0:00:04.503548 │
│  ❌️   │       10.00000 │     83.62510 │       2 │             8.36 │   0.239 │       0.79213 │      0.70711 │  12.024 │ 0:00:00.734321 │
│  ✅️   │       10.00000 │     83.62510 │       4 │             8.36 │   0.478 │       0.70071 │      0.70711 │  -0.904 │ 0:00:00.788344 │
│  ❌️   │       10.00000 │     83.62510 │       8 │             8.36 │   0.957 │       0.64459 │      0.70711 │  -8.842 │ 0:00:00.789248 │
│  ❌️   │       10.00000 │     83.62510 │      16 │             8.36 │   1.913 │       0.76004 │      0.70711 │   7.486 │ 0:00:00.816879 │
│  ❌️   │       10.00000 │     83.62510 │      32 │             8.36 │   3.827 │       0.66151 │      0.70711 │  -6.448 │ 0:00:00.880958 │
│  ❌️   │       10.00000 │     83.62510 │      63 │             8.36 │   7.534 │       0.72150 │      0.70711 │   2.036 │ 0:00:00.975248 │
│  ✅️   │       10.00000 │     83.62510 │     126 │             8.36 │  15.067 │       0.71396 │      0.70711 │   0.969 │ 0:00:01.205663 │
│  ✅️   │       10.00000 │     83.62510 │     251 │             8.36 │  30.015 │       0.70445 │      0.70711 │  -0.376 │ 0:00:01.674283 │
│  ✅️   │       10.00000 │     83.62510 │     501 │             8.36 │  59.910 │       0.71036 │      0.70711 │   0.460 │ 0:00:02.618734 │
│  ✅️   │       10.00000 │     83.62510 │    1000 │             8.36 │ 119.581 │       0.70748 │      0.70711 │   0.053 │ 0:00:04.499869 │
│  ❌️   │       10.00000 │    100.00000 │       2 │             10.0 │   0.200 │       0.91367 │      0.70711 │  29.213 │ 0:00:00.773153 │
