40.000000000000014,100
40.93171969123018,100
41.88514192203599,100
42.86077220950427,100
43.859127845727414,100
44.88073817207855,100
45.92614485987533,100
46.9959021975812,100
48.09057738469654,100
49.210750832495286,100
50.35701647176671,100
51.529982067725385,100
52.73026954225631,100
53.95851530366615,100
55.215370584115426,100
56.501501784910175,100
57.81759082983711,100
59.1643355267283,100
60.54244993744833,100
61.95266475649926,100
63.39572769844455,100
64.8724038943572,100
66.38347629750244,100
67.92974609846979,100
69.51203314997504,100
71.13117640155693,100
72.78803434439936,100
74.48348546651472,100
76.2184287185299,100
77.99378399032184,100
79.81049259875522,100
81.6695177867812,100
83.57184523416161,100
85.51848358008932,100
87.51046495798214,100
89.54884554273363,100
91.63470611071092,100
93.76915261279693,100
95.95331676077961,100
98.18835662740126,100
100.47545726038321,100
102.81583131075462,100
105.21071967581528,100
107.66139215707669,100
110.16914813352668,100
112.73531725057823,100
115.36126012506426,100
118.04836906665551,100
120.79806881608067,100
123.61181730054372,100
126.49110640673521,100
129.43746277185127,100
132.45244859303648,100
135.53766245568113,100
138.6947401810127,100
141.92535569343016,100
145.2312219080406,100
148.61409163886916,100
152.07575852822455,100
155.61805799771224,100
159.24286822139896,100
162.9521111216451,100
166.74775338813424,100
170.63180752063707,100
174.60633289606648,100
178.67343686038527,100
182.83527584595012,100
187.0940565148793,100
191.45203692905545,100
195.9115277473785,100
200.47489345090904,100
205.144553596546,100
209.92298409990897,100
214.81271854810115,100
219.81634954305,100
224.9365300761397,100
230.17597493486272,100
235.53746214223565,100
241.0238344297433,100
246.63800074459294,100
252.38293779207726,100
258.2616916138623,100
264.27737920303866,100
270.4331901567928,100
276.7323883675746,100
283.1783137536553,100
289.77438402999604,100
296.52409652036715,100
303.4310300116735,100
310.49884665147687,100
317.7312938897126,100
325.1322064656399,100
332.70550844106845,100
340.4552152809508,100
348.3854359824323,100
356.5003752534985,100
364.80433574236395,100
373.3017203187963,100
381.99703440857445,100
390.89488838232455,100
400.0000000000001,100
409.31719691230154,100
418.85141922035996,100
428.6077220950429,100
438.59127845727414,100
448.8073817207853,100
459.2614485987533,100
469.9590219758123,100
480.90577384696536,100
492.10750832495256,100
503.5701647176671,100
515.299820677254,100
527.3026954225631,100
539.5851530366615,76.72138561430495
552.1537058411542,33.761442331807515
565.0150178491024,1.5774486795099913
578.1759082983714,20.4858425929005
591.643355267283,30.287347280841963
605.424499374483,33.67818651159146
619.5266475649926,36.07558280299315
633.9572769844458,35.54816595493705
648.724038943572,36.391171196727896
663.8347629750241,37.24102512672879
679.2974609846979,35.96973420375661
695.1203314997507,37.17428862589077
711.3117640155693,36.963385689544516
727.8803434439932,37.03121222181177
744.8348546651472,36.92093651185233
762.1842871852995,37.49953813107892
779.9378399032184,36.89657715504828
798.1049259875517,33.84666325013404
816.695177867812,35.7900408846321
835.7184523416165,36.63932775759015
855.1848358008932,35.09629134683482
875.104649579821,0.0374772288305333
895.4884554273362,21.676209042256346
916.3470611071101,31.713688130307503
937.6915261279694,28.403559369908542
959.5331676077963,25.33703269092447
981.8835662740127,17.504933724714622
1004.7545726038331,8.1303214244671
1028.158313107546,3.099063261403746
1052.107196758153,16.70025538061278
1076.6139215707658,30.84633250655632
1101.6914813352666,42.648210046298345
1127.3531725057824,51.35709271500546
1153.6126012506427,59.0872745658367
1180.483690666554,0.09256198418633628
1207.9806881608067,30.66823898598007
1236.1181730054373,60.674856147538634
1264.911064067352,67.33161822878438
1294.3746277185128,69.56100209947321
1324.5244859303648,68.85293011371057
1355.3766245568113,70.44154175364149
1386.947401810127,69.56343342849084
1419.2535569343017,68.34695864581788
1452.3122190804058,69.96613667243872
1486.1409163886915,68.94155422171748
1520.7575852822454,70.02426203515365
1556.1805799771223,68.95134391096656
1592.4286822139898,70.40893484831686
1629.5211112164525,69.69802343054667
1667.4775338813424,63.4572514274254
1706.3180752063706,66.32819702705235
1746.0633289606649,72.24737030826046
1786.7343686038544,74.92269261589122
1828.3527584595013,83.38477410808655
1870.940565148793,100
1914.5203692905527,100
1959.115277473785,100
2004.7489345090905,100
2051.44553596546,100
2099.22984099909,100
2148.1271854810116,100
2198.1634954305,100
2249.365300761397,100
2301.7597493486273,100
2355.3746214223565,100
2410.238344297433,100
2466.3800074459296,100
2523.8293779207725,100
2582.616916138623,100
2642.7737920303866,100
2704.331901567928,100
2767.323883675746,100
2831.783137536553,100
2897.7438402999633,100
2965.2409652036717,100
3034.310300116735,100
3104.988466514769,100
3177.3129388971292,100
3251.322064656399,100
3327.0550844106842,100
3404.5521528095046,100
3483.854359824323,100
3565.0037525349844,100
3648.0433574236395,100
3733.017203187963,100
3819.9703440857447,100
3908.9488838232455,100
4000.000000000001,100
4093.1719691230196,100
4188.514192203599,100
4286.077220950429,100
4385.912784572742,100
4488.073817207853,100
4592.614485987533,100
4699.590219758118,100
4809.0577384696535,100
4921.075083249526,100
5035.701647176671,100
5152.998206772536,100
5273.026954225631,100
5395.8515303666145,100
5521.537058411543,100
5650.150178491018,100
5781.759082983714,100
5916.43355267283,100
6054.244993744836,100
6195.266475649926,100
6339.572769844458,100
6487.240389435721,100
6638.3476297502475,100
6792.974609846979,100
6951.203314997507,100
7113.117640155693,100
7278.803434439939,100
7448.348546651472,100
7621.842871852995,100
7799.3783990321845,100
7981.049259875525,100
8166.951778678121,100
8357.184523416157,100
8551.848358008932,100
8751.04649579821,100
8954.884554273363,100
9163.470611071092,100
9376.915261279693,100
9595.331676077962,100
9818.835662740126,100
10047.545726038332,100
